id,question,heir,fardh,sahm,asalMasalah,notes,needsReview
569,زوج، جدة، بنت، أولاد الأم، عم,عم,عصبة,1,12,,False
570,زوجة، جدة، بنت، أولاد الأم,زوجة,1/8,4,32,وفيها رد,False
570,زوجة، جدة، بنت، أولاد الأم,جدة,1/6,7,32,وفيها رد,False
570,زوجة، جدة، بنت، أولاد الأم,بنت,1/2,21,32,وفيها رد,False
570,زوجة، جدة، بنت، أولاد الأم,أولاد الأم,محجوب,0,32,وفيها رد,False
571,زوج، أم، بنت، أولاد الأم، جد,زوج,1/4,3,13,عالت المسألة,False
571,زوج، أم، بنت، أولاد الأم، جد,أم,1/6,2,13,عالت المسألة,False
571,زوج، أم، بنت، أولاد الأم، جد,بنت,1/2,6,13,عالت المسألة,False
571,زوج، أم، بنت، أولاد الأم، جد,أولاد الأم,محجوب,0,13,عالت المسألة,False
571,زوج، أم، بنت، أولاد الأم، جد,جد,1/6,2,13,عالت المسألة,False
572,زوجة، أم، بنت، أولاد الأم، جد,زوجة,1/8,3,24,,False
572,زوجة، أم، بنت، أولاد الأم، جد,أم,1/6,4,24,,False
572,زوجة، أم، بنت، أولاد الأم، جد,بنت,1/2,12,24,,False
572,زوجة، أم، بنت، أولاد الأم، جد,أولاد الأم,محجوب,0,24,,False
572,زوجة، أم، بنت، أولاد الأم، جد,جد,1/6,5,24,,False
573,زوج، جدة، بنت، أولاد الأم، جد,زوج,1/4,3,13,عالت المسألة,False
573,زوج، جدة، بنت، أولاد الأم، جد,جدة,1/6,2,13,عالت المسألة,False
573,زوج، جدة، بنت، أولاد الأم، جد,بنت,1/2,6,13,عالت المسألة,False
573,زوج، جدة، بنت، أولاد الأم، جد,أولاد الأم,محجوب,0,13,عالت المسألة,False
573,زوج، جدة، بنت، أولاد الأم، جد,جد,1/6,2,13,عالت المسألة,False
574,زوجة، جدة، بنت، أولاد الأم، جد,زوجة,1/8,3,24,,False
574,زوجة، جدة، بنت، أولاد الأم، جد,جدة,1/6,4,24,,False
574,زوجة، جدة، بنت، أولاد الأم، جد,بنت,1/2,12,24,,False
574,زوجة، جدة، بنت، أولاد الأم، جد,أولاد الأم,محجوب,0,24,,False
574,زوجة، جدة، بنت، أولاد الأم، جد,جد,1/6,5,24,,False
